Student ID,Name,Age,Gender,Grade,Attendance (%),Exam Score,GPA,Teacher ID,Subject,Classrooms,Library Books,Digital Resources,Lab Facilities,Parent Education,Household Income,Internet Access,Transport,Sports Participation,Clubs Participation,Arts Participation,Semester,Parent Satisfaction,Math Marks,Science Marks,English Marks,History Marks,Computer Science Marks
S01154,Student_1154,11,Male,8,98.55,51,2.55,T0368,Math,19,7909,300,Not Available,Bachelor,64431,Yes,Bus,No,No,No,Semester 1,2,97,59,65,72,68
S01155,Student_1155,17,Female,5,93.72,87,4.35,T0495,English,80,4840,309,Not Available,Master,43671,Yes,Bus,No,Yes,No,Semester 1,2,55,78,52,90,61
S01156,Student_1156,10,Male,7,81.22,97,4.85,T0229,English,26,709,304,Not Available,Bachelor,60668,No,Bus,Yes,Yes,No,Semester 1,4,79,91,76,60,96
S01157,Student_1157,11,Female,6,86.88,73,3.65,T0481,Science,85,4293,152,Not Available,Bachelor,47573,Yes,Bus,No,No,Yes,Semester 1,1,89,57,95,54,83
S01158,Student_1158,10,Male,10,71.42,78,3.9,T0084,Math,26,5021,405,Available,Master,63542,No,Walk,Yes,Yes,Yes,Semester 1,5,72,60,72,54,61
S01159,Student_1159,13,Male,6,71.24,96,4.8,T0150,History,25,3547,382,Available,Master,86598,No,Bus,No,No,No,Semester 1,2,88,67,82,74,52
S01160,Student_1160,13,Male,5,77.52,95,4.75,T0361,Science,87,1480,235,Not Available,PhD,85258,No,Bus,Yes,No,No,Semester 1,1,74,94,97,67,79
S01161,Student_1161,17,Female,5,90.69,83,4.15,T0189,Science,12,2619,17,Not Available,PhD,29782,No,Bus,No,No,No,Semester 2,2,74,69,76,97,96
S01162,Student_1162,14,Male,9,95.56,69,3.45,T0021,Geography,60,4245,133,Not Available,Master,60862,Yes,Walk,Yes,No,Yes,Semester 2,2,62,65,73,73,95
S01163,Student_1163,11,Female,7,86.78,67,3.35,T0037,History,55,677,255,Not Available,Bachelor,61006,Yes,Private,No,No,Yes,Semester 2,1,74,76,87,58,84
S01164,Student_1164,15,Male,5,85.96,63,3.15,T0246,English,64,2046,110,Available,High School,24774,No,Private,Yes,Yes,No,Semester 2,3,66,72,76,92,64
S01165,Student_1165,14,Male,11,82.07,67,3.35,T0283,Computer Science,35,8990,487,Not Available,Master,90615,No,Bus,Yes,Yes,No,Semester 2,3,93,63,96,60,92
S01166,Student_1166,11,Female,6,74.85,51,2.55,T0102,English,85,4066,332,Available,High School,50715,No,Private,No,Yes,No,Semester 1,4,76,61,80,63,71
S01167,Student_1167,14,Female,6,73.55,50,2.5,T0419,English,40,774,359,Not Available,PhD,32180,Yes,Walk,No,No,Yes,Semester 1,5,60,94,64,91,58
S01168,Student_1168,15,Female,8,92.82,69,3.45,T0294,Geography,90,3495,102,Not Available,PhD,76400,No,Bus,No,Yes,No,Semester 2,1,55,76,84,58,77
S01169,Student_1169,12,Female,5,97.83,83,4.15,T0232,English,81,552,394,Not Available,Master,40148,Yes,Walk,No,Yes,No,Semester 1,2,64,62,85,54,78
S01170,Student_1170,12,Female,10,83.75,90,4.5,T0316,Math,28,8275,263,Not Available,Master,72184,Yes,Walk,No,No,No,Semester 2,3,86,65,73,76,88
S01171,Student_1171,17,Male,9,89.78,90,4.5,T0326,English,99,2127,89,Not Available,Bachelor,64342,Yes,Bus,Yes,No,Yes,Semester 2,5,81,82,66,60,88
S01172,Student_1172,12,Male,7,97.43,97,4.85,T0288,English,77,6543,307,Not Available,PhD,73479,No,Walk,Yes,No,No,Semester 2,5,97,73,94,77,88
S01173,Student_1173,12,Female,10,72.7,60,3.0,T0336,Math,24,8323,40,Available,PhD,52853,Yes,Bus,No,No,No,Semester 1,1,73,61,83,58,66
S01174,Student_1174,16,Male,9,93.11,76,3.8,T0476,Geography,67,9180,387,Available,Master,96904,Yes,Walk,No,Yes,No,Semester 1,1,60,58,50,62,53
S01175,Student_1175,10,Male,6,88.5,72,3.6,T0464,Science,87,9108,339,Not Available,High School,34066,Yes,Private,No,Yes,No,Semester 1,1,91,62,69,68,53
S01176,Student_1176,16,Male,10,87.96,87,4.35,T0411,History,39,9612,423,Available,Bachelor,59995,Yes,Private,No,Yes,Yes,Semester 1,3,78,94,55,57,56
S01177,Student_1177,16,Female,9,78.78,93,4.65,T0245,Geography,57,2053,308,Not Available,Master,56059,Yes,Private,No,Yes,No,Semester 2,4,57,57,54,53,51
S01178,Student_1178,17,Male,6,90.52,52,2.6,T0387,English,65,9357,291,Available,High School,28779,No,Walk,Yes,Yes,No,Semester 1,4,86,99,78,93,86
S01179,Student_1179,16,Male,6,93.84,61,3.05,T0177,Science,51,2969,21,Not Available,Bachelor,61562,No,Bus,Yes,No,No,Semester 2,4,59,67,55,74,59
S01180,Student_1180,12,Male,6,73.39,79,3.95,T0213,History,33,1974,136,Available,High School,84627,Yes,Private,Yes,Yes,Yes,Semester 1,5,59,76,99,56,67
S01181,Student_1181,15,Female,6,86.01,80,4.0,T0358,History,61,6977,369,Not Available,Bachelor,84981,No,Bus,No,No,No,Semester 2,5,50,90,82,76,77
S01182,Student_1182,17,Male,11,73.04,72,3.6,T0102,History,52,837,196,Available,Bachelor,68294,Yes,Private,No,Yes,No,Semester 2,3,94,82,94,89,95
S01183,Student_1183,17,Male,6,96.18,50,2.5,T0286,Math,43,7491,78,Available,Bachelor,30353,No,Private,No,No,No,Semester 2,1,72,56,87,72,84
S01184,Student_1184,13,Female,8,85.23,90,4.5,T0022,Math,69,8960,338,Not Available,PhD,32871,No,Walk,Yes,Yes,Yes,Semester 2,1,67,62,78,89,84
S01185,Student_1185,17,Female,10,94.24,69,3.45,T0019,Science,92,1587,20,Not Available,Master,63377,Yes,Private,No,Yes,Yes,Semester 2,2,72,64,93,78,79
S01186,Student_1186,13,Male,9,81.04,55,2.75,T0287,English,12,1793,312,Not Available,PhD,93052,Yes,Bus,No,No,Yes,Semester 1,2,54,83,59,85,70
S01187,Student_1187,17,Male,8,73.75,60,3.0,T0276,Science,77,9348,32,Not Available,PhD,41670,No,Bus,No,No,Yes,Semester 2,2,97,89,81,59,74
S01188,Student_1188,10,Female,11,71.24,84,4.2,T0495,English,20,6464,346,Not Available,Bachelor,30311,No,Private,Yes,No,No,Semester 1,5,87,69,74,81,62
S01189,Student_1189,12,Female,8,78.45,53,2.65,T0147,Geography,22,3328,436,Available,Master,24955,No,Bus,Yes,No,No,Semester 1,4,80,86,77,96,56
S01190,Student_1190,17,Female,5,77.33,78,3.9,T0386,History,59,6972,342,Not Available,Master,63360,Yes,Bus,Yes,Yes,No,Semester 1,3,91,90,78,72,55
S01191,Student_1191,12,Female,5,86.81,59,2.95,T0040,History,91,4473,218,Not Available,Master,33322,Yes,Bus,Yes,Yes,Yes,Semester 2,4,88,66,84,89,69
S01192,Student_1192,12,Female,5,70.65,78,3.9,T0167,Math,28,7161,224,Available,Master,20152,No,Bus,Yes,No,Yes,Semester 1,1,69,78,96,96,94
S01193,Student_1193,14,Female,7,85.62,87,4.35,T0091,Geography,53,5457,132,Available,Bachelor,33473,Yes,Bus,Yes,Yes,Yes,Semester 1,2,78,70,81,97,54
S01194,Student_1194,17,Female,5,81.75,50,2.5,T0072,Computer Science,42,7064,432,Available,Master,91445,No,Private,No,No,Yes,Semester 2,4,97,63,95,73,87
S01195,Student_1195,11,Male,9,87.31,89,4.45,T0365,Geography,47,1836,82,Not Available,High School,47009,Yes,Bus,No,Yes,Yes,Semester 2,1,82,78,85,70,93
S01196,Student_1196,14,Female,8,91.07,57,2.85,T0438,English,12,2167,219,Not Available,High School,85674,Yes,Bus,No,No,No,Semester 2,2,88,90,56,88,89
S01197,Student_1197,11,Female,9,89.02,87,4.35,T0283,Geography,74,2325,320,Available,PhD,34541,Yes,Private,Yes,No,Yes,Semester 1,4,81,96,59,89,74
S01198,Student_1198,12,Male,10,99.54,66,3.3,T0335,Math,44,1712,283,Available,Bachelor,91775,No,Walk,Yes,Yes,No,Semester 1,4,74,71,95,78,67
S01199,Student_1199,12,Female,5,74.15,68,3.4,T0140,English,45,3268,103,Not Available,PhD,97270,No,Bus,Yes,Yes,Yes,Semester 2,4,93,82,83,94,73
S01200,Student_1200,14,Female,11,82.89,82,4.1,T0239,Science,47,6276,435,Available,PhD,71517,No,Walk,Yes,Yes,Yes,Semester 2,2,76,62,82,94,64
S01201,Student_1201,14,Male,7,82.74,64,3.2,T0078,English,48,944,245,Not Available,Master,20018,Yes,Walk,No,No,No,Semester 2,5,72,91,75,76,57
S01202,Student_1202,11,Female,10,82.51,94,4.7,T0199,Science,34,4881,163,Available,High School,62396,Yes,Private,No,Yes,No,Semester 1,2,96,80,97,83,62
S01203,Student_1203,13,Male,11,89.91,80,4.0,T0017,Computer Science,73,4176,283,Available,High School,71113,No,Walk,Yes,Yes,No,Semester 1,3,51,61,97,75,88
S01204,Student_1204,11,Male,7,84.69,70,3.5,T0218,English,22,2810,222,Not Available,Master,96182,No,Walk,Yes,No,No,Semester 1,2,99,81,62,64,97
S01205,Student_1205,14,Male,10,85.52,52,2.6,T0229,History,77,4540,137,Available,Master,59880,Yes,Walk,Yes,Yes,Yes,Semester 2,4,53,95,79,55,74
S01206,Student_1206,15,Male,8,82.97,51,2.55,T0340,Computer Science,79,7585,242,Available,Bachelor,78206,Yes,Private,No,No,Yes,Semester 1,1,74,55,81,74,72
S01207,Student_1207,14,Female,9,99.75,84,4.2,T0138,Science,84,2327,50,Not Available,High School,36484,Yes,Bus,Yes,Yes,Yes,Semester 1,1,94,60,82,67,54
S01208,Student_1208,15,Male,6,97.83,90,4.5,T0147,Math,10,6785,435,Not Available,PhD,59606,Yes,Private,No,No,Yes,Semester 2,4,72,72,55,56,71
S01209,Student_1209,10,Male,9,79.23,65,3.25,T0210,Computer Science,81,3719,298,Available,PhD,67121,Yes,Private,No,No,Yes,Semester 1,5,90,56,85,51,96
S01210,Student_1210,14,Female,5,73.35,94,4.7,T0158,Computer Science,63,6059,52,Not Available,Bachelor,82618,Yes,Private,Yes,Yes,Yes,Semester 1,5,85,69,51,83,71
S01211,Student_1211,10,Male,11,95.19,99,4.95,T0414,Computer Science,18,7271,279,Not Available,High School,34464,No,Bus,Yes,Yes,Yes,Semester 1,2,90,53,56,50,74
S01212,Student_1212,13,Male,6,99.92,70,3.5,T0153,Science,45,5188,448,Not Available,Master,92671,Yes,Walk,Yes,Yes,No,Semester 1,2,72,70,79,95,96
S01213,Student_1213,11,Male,7,78.78,61,3.05,T0344,Science,46,5011,323,Available,PhD,91565,No,Bus,No,No,Yes,Semester 2,1,82,93,95,51,50
S01214,Student_1214,15,Male,8,80.73,77,3.85,T0330,English,68,2572,403,Available,High School,82778,Yes,Walk,No,Yes,No,Semester 2,4,77,79,75,91,53
S01215,Student_1215,11,Female,8,98.25,61,3.05,T0383,History,30,7270,37,Available,High School,98189,Yes,Bus,No,No,No,Semester 2,4,57,74,74,85,81
S01216,Student_1216,10,Male,7,91.33,82,4.1,T0450,Computer Science,29,6828,279,Available,High School,22509,No,Private,No,Yes,No,Semester 2,2,82,80,82,53,75
S01217,Student_1217,15,Female,5,78.87,69,3.45,T0358,English,10,2830,476,Available,Master,66240,Yes,Private,No,No,Yes,Semester 1,3,78,51,91,77,85
S01218,Student_1218,11,Female,7,87.43,89,4.45,T0352,English,68,1185,419,Available,PhD,21955,No,Walk,No,Yes,No,Semester 2,2,97,69,55,72,64
S01219,Student_1219,14,Male,10,98.33,98,4.9,T0163,History,37,5458,83,Available,Master,95382,No,Private,Yes,Yes,Yes,Semester 2,2,64,95,57,88,84
S01220,Student_1220,12,Male,11,94.35,70,3.5,T0307,English,80,1184,154,Not Available,High School,27078,No,Private,Yes,Yes,No,Semester 2,5,64,90,58,69,87
S01221,Student_1221,10,Male,11,92.25,88,4.4,T0101,History,65,9032,171,Not Available,High School,73932,Yes,Bus,Yes,No,No,Semester 2,2,86,63,60,86,76
S01222,Student_1222,11,Male,5,92.11,90,4.5,T0327,Math,18,1233,255,Available,PhD,91699,No,Walk,No,No,No,Semester 1,2,68,87,73,93,63
S01223,Student_1223,10,Female,6,75.34,98,4.9,T0327,History,74,1996,279,Available,PhD,65601,No,Bus,Yes,No,No,Semester 1,3,92,72,55,61,83
S01224,Student_1224,16,Female,7,94.74,91,4.55,T0155,Geography,45,9823,419,Not Available,Master,44377,Yes,Bus,Yes,No,Yes,Semester 1,1,70,54,89,81,74
S01225,Student_1225,10,Female,5,78.28,85,4.25,T0010,History,43,5950,427,Available,Master,92251,No,Private,Yes,Yes,No,Semester 1,1,84,68,65,87,76
S01226,Student_1226,15,Male,11,97.91,71,3.55,T0353,History,90,5135,220,Available,Master,59373,No,Bus,No,No,Yes,Semester 2,2,75,99,66,80,70
S01227,Student_1227,16,Female,6,80.94,75,3.75,T0427,Geography,41,2232,289,Available,High School,76683,Yes,Walk,Yes,Yes,No,Semester 2,4,77,56,73,67,97
S01228,Student_1228,17,Male,7,95.73,56,2.8,T0183,History,75,7027,232,Not Available,PhD,75001,No,Private,Yes,Yes,No,Semester 2,2,71,70,56,78,84
S01229,Student_1229,15,Male,8,77.99,56,2.8,T0455,Science,34,7225,369,Not Available,Bachelor,38754,Yes,Walk,No,No,Yes,Semester 2,5,85,82,89,83,55
S01230,Student_1230,12,Male,7,85.44,57,2.85,T0134,English,60,6803,79,Not Available,PhD,62970,No,Walk,Yes,Yes,No,Semester 1,3,65,69,89,78,84
S01231,Student_1231,16,Male,9,73.21,75,3.75,T0006,English,72,8531,29,Available,PhD,97863,Yes,Walk,Yes,Yes,No,Semester 1,2,61,58,76,76,75
S01232,Student_1232,17,Male,7,89.8,73,3.65,T0333,Math,99,1919,432,Not Available,PhD,67055,No,Walk,No,Yes,No,Semester 2,1,77,80,59,80,64
S01233,Student_1233,14,Female,9,95.08,73,3.65,T0432,Math,54,5210,130,Not Available,Bachelor,33221,No,Bus,Yes,Yes,Yes,Semester 1,2,56,57,58,97,54
S01234,Student_1234,10,Female,6,91.55,89,4.45,T0333,Geography,35,9179,182,Available,Master,33870,Yes,Private,No,Yes,Yes,Semester 2,3,82,60,59,83,75
S01235,Student_1235,11,Male,7,85.7,97,4.85,T0258,Science,30,1941,43,Available,Bachelor,23740,No,Bus,No,No,Yes,Semester 2,3,73,56,98,66,82
S01236,Student_1236,13,Female,6,71.35,61,3.05,T0211,Math,91,2890,415,Available,PhD,39105,No,Private,Yes,No,No,Semester 2,4,60,70,79,69,74
S01237,Student_1237,10,Male,6,98.0,96,4.8,T0051,English,60,1884,80,Available,PhD,94387,No,Bus,No,No,No,Semester 1,4,64,98,58,80,66
S01238,Student_1238,17,Male,11,91.16,57,2.85,T0445,Math,33,2656,42,Not Available,High School,61672,Yes,Private,Yes,Yes,Yes,Semester 1,4,68,77,95,80,93
S01239,Student_1239,10,Male,5,92.38,58,2.9,T0147,Math,21,4896,271,Not Available,PhD,94902,Yes,Walk,Yes,Yes,No,Semester 2,2,64,64,75,88,69
S01240,Student_1240,12,Female,6,93.84,52,2.6,T0498,History,20,1891,281,Available,Bachelor,48519,Yes,Walk,Yes,No,Yes,Semester 1,1,58,57,83,70,91
S01241,Student_1241,14,Male,6,92.43,70,3.5,T0377,Math,36,7922,465,Available,Bachelor,70712,No,Bus,Yes,Yes,Yes,Semester 2,5,62,61,84,56,51
S01242,Student_1242,13,Male,11,83.23,80,4.0,T0128,Geography,32,5935,118,Available,Bachelor,78328,Yes,Bus,Yes,No,No,Semester 1,1,99,54,76,81,57
S01243,Student_1243,16,Female,11,92.01,97,4.85,T0486,English,42,5300,32,Available,Master,28687,No,Walk,No,Yes,Yes,Semester 2,3,78,57,69,61,68
S01244,Student_1244,16,Female,7,88.75,96,4.8,T0258,Geography,89,3642,155,Available,High School,74560,Yes,Bus,No,Yes,No,Semester 2,1,75,86,73,72,78
S01245,Student_1245,16,Female,11,95.62,73,3.65,T0051,Geography,47,768,23,Not Available,Master,63622,Yes,Bus,Yes,No,No,Semester 1,2,72,63,76,92,97
S01246,Student_1246,17,Male,7,94.07,53,2.65,T0154,Computer Science,64,4417,315,Available,Bachelor,79470,Yes,Private,No,Yes,Yes,Semester 1,4,66,53,90,98,68
S01247,Student_1247,15,Male,8,71.24,69,3.45,T0070,Science,79,9169,326,Not Available,Master,84949,Yes,Private,Yes,Yes,Yes,Semester 2,1,54,76,68,92,58
S01248,Student_1248,15,Female,11,81.37,65,3.25,T0276,Computer Science,51,4771,45,Available,High School,88111,No,Private,Yes,No,Yes,Semester 2,3,65,64,67,89,57
S01249,Student_1249,11,Male,5,71.04,59,2.95,T0279,Computer Science,38,738,280,Not Available,High School,43892,Yes,Bus,Yes,No,No,Semester 2,3,88,69,99,55,98
S01250,Student_1250,13,Female,6,73.06,92,4.6,T0310,History,43,9301,270,Available,High School,21082,No,Walk,Yes,No,Yes,Semester 1,5,79,71,92,81,64
S01251,Student_1251,16,Female,5,88.04,75,3.75,T0399,Geography,66,7502,62,Available,High School,71905,Yes,Walk,No,No,No,Semester 1,1,70,91,90,87,83
S01252,Student_1252,15,Male,9,96.21,78,3.9,T0134,Science,12,8268,57,Not Available,Bachelor,28735,No,Walk,Yes,No,Yes,Semester 2,2,54,98,61,64,53
S01253,Student_1253,17,Male,11,73.59,54,2.7,T0220,English,15,6383,472,Not Available,PhD,31255,No,Walk,Yes,No,Yes,Semester 1,3,75,85,89,75,76
S01254,Student_1254,11,Female,6,83.53,60,3.0,T0163,English,57,6285,20,Not Available,Bachelor,30094,Yes,Private,Yes,Yes,Yes,Semester 1,5,92,79,67,69,87
S01255,Student_1255,14,Female,5,97.33,78,3.9,T0459,Science,73,5593,267,Not Available,Bachelor,80515,No,Private,Yes,Yes,Yes,Semester 2,3,97,82,57,61,96
S01256,Student_1256,11,Female,11,94.43,94,4.7,T0136,Geography,22,6938,352,Not Available,Bachelor,50651,No,Bus,No,No,No,Semester 2,5,79,77,85,90,62
S01257,Student_1257,15,Female,11,85.59,64,3.2,T0057,Geography,45,6674,289,Not Available,Bachelor,54918,Yes,Walk,Yes,Yes,No,Semester 2,3,71,87,87,94,81
S01258,Student_1258,12,Male,8,93.15,55,2.75,T0434,History,88,9846,219,Not Available,Master,26103,Yes,Bus,No,Yes,Yes,Semester 2,2,94,89,65,96,84
S01259,Student_1259,17,Female,8,85.68,97,4.85,T0177,History,79,5945,333,Not Available,High School,80146,Yes,Walk,No,No,Yes,Semester 2,2,51,53,62,96,97
S01260,Student_1260,12,Female,6,74.74,64,3.2,T0115,Computer Science,42,3838,344,Available,PhD,74390,No,Walk,No,Yes,Yes,Semester 1,3,93,63,75,75,95
S01261,Student_1261,16,Female,9,73.74,92,4.6,T0499,English,85,2833,21,Available,PhD,69158,Yes,Bus,No,Yes,Yes,Semester 2,4,61,51,97,79,85
S01262,Student_1262,12,Male,8,75.65,69,3.45,T0472,History,66,4886,452,Available,PhD,47011,Yes,Private,Yes,Yes,Yes,Semester 1,2,91,86,75,78,59
S01263,Student_1263,16,Male,8,80.53,83,4.15,T0149,Science,64,5081,260,Not Available,Bachelor,78889,No,Bus,No,No,Yes,Semester 2,2,76,96,70,79,72
S01264,Student_1264,16,Female,9,97.92,51,2.55,T0241,English,22,7198,332,Not Available,High School,82267,Yes,Bus,No,Yes,Yes,Semester 2,5,75,68,99,62,72
S01265,Student_1265,15,Male,5,93.99,93,4.65,T0123,Geography,60,8859,169,Available,High School,71241,Yes,Walk,No,No,Yes,Semester 1,5,94,63,70,90,53
S01266,Student_1266,12,Male,8,82.98,65,3.25,T0292,English,62,4042,45,Not Available,PhD,24191,No,Private,No,No,Yes,Semester 1,1,93,56,57,92,93
S01267,Student_1267,16,Male,7,84.79,68,3.4,T0327,Math,45,6386,158,Available,PhD,25623,Yes,Bus,No,Yes,Yes,Semester 1,1,74,58,82,71,54
S01268,Student_1268,13,Female,10,77.97,83,4.15,T0069,English,14,8554,377,Not Available,Bachelor,22293,No,Private,Yes,Yes,No,Semester 1,2,68,82,55,92,53
S01269,Student_1269,14,Female,10,91.13,98,4.9,T0314,History,34,7414,207,Not Available,PhD,40593,Yes,Private,Yes,No,Yes,Semester 2,2,98,73,99,90,79
S01270,Student_1270,11,Male,8,94.08,63,3.15,T0063,Science,90,8013,459,Not Available,Bachelor,97302,No,Private,No,No,Yes,Semester 1,3,76,91,51,66,90
S01271,Student_1271,11,Female,5,77.17,73,3.65,T0221,Geography,46,8769,387,Not Available,PhD,81384,No,Private,No,No,Yes,Semester 1,4,97,92,57,72,82
S01272,Student_1272,15,Female,11,71.25,77,3.85,T0016,Geography,28,1608,255,Available,High School,55992,Yes,Walk,Yes,Yes,Yes,Semester 1,3,66,70,55,74,97
S01273,Student_1273,12,Male,5,88.72,97,4.85,T0390,History,44,9583,402,Available,High School,35848,Yes,Walk,No,No,No,Semester 1,2,55,93,55,55,89
S01274,Student_1274,12,Male,6,86.88,81,4.05,T0078,History,43,5256,213,Available,High School,81173,No,Walk,Yes,No,No,Semester 1,5,72,50,71,86,62
S01275,Student_1275,16,Female,7,82.06,86,4.3,T0122,History,63,1724,53,Not Available,Master,35759,No,Walk,No,No,No,Semester 2,1,67,70,74,75,67
S01276,Student_1276,17,Male,5,89.32,59,2.95,T0436,Math,55,8028,324,Available,PhD,27517,No,Walk,No,No,No,Semester 1,4,92,89,95,70,81
S01277,Student_1277,10,Female,9,86.52,98,4.9,T0258,Science,15,9256,417,Available,Master,50980,Yes,Bus,Yes,No,No,Semester 1,5,93,73,80,84,82
S01278,Student_1278,16,Female,7,77.52,94,4.7,T0217,Math,92,3359,392,Available,High School,89126,No,Private,No,Yes,No,Semester 1,2,98,87,84,55,56
S01279,Student_1279,14,Male,10,81.93,97,4.85,T0479,History,10,8993,328,Available,PhD,28455,No,Walk,No,Yes,No,Semester 1,4,51,93,99,71,63
S01280,Student_1280,13,Female,7,82.84,58,2.9,T0114,Science,80,8800,215,Available,Master,26944,Yes,Private,Yes,Yes,Yes,Semester 2,4,94,90,54,66,89
S01281,Student_1281,11,Female,9,96.41,73,3.65,T0370,History,43,2912,250,Available,High School,84627,Yes,Walk,No,No,Yes,Semester 2,1,68,53,71,60,97
S01282,Student_1282,16,Male,8,98.83,85,4.25,T0461,Science,65,3147,50,Not Available,High School,84723,No,Walk,Yes,No,No,Semester 2,4,53,55,97,53,63
S01283,Student_1283,10,Male,9,96.79,78,3.9,T0380,Geography,92,3838,85,Not Available,PhD,47100,No,Bus,No,Yes,Yes,Semester 1,2,82,52,74,93,59
S01284,Student_1284,10,Male,9,91.58,78,3.9,T0146,Math,35,6304,484,Not Available,PhD,86176,No,Private,Yes,Yes,Yes,Semester 2,1,83,83,67,59,90
S01285,Student_1285,16,Female,8,87.55,97,4.85,T0465,Computer Science,51,7731,211,Not Available,Bachelor,20858,Yes,Walk,No,Yes,No,Semester 2,2,81,74,58,66,88
S01286,Student_1286,15,Male,8,90.68,72,3.6,T0237,History,47,5023,372,Available,PhD,57011,Yes,Walk,Yes,No,No,Semester 2,4,67,76,74,87,86
S01287,Student_1287,11,Male,8,98.17,76,3.8,T0476,History,35,4313,395,Available,High School,35437,No,Bus,Yes,No,Yes,Semester 1,2,93,67,78,67,95
S01288,Student_1288,15,Male,8,77.5,80,4.0,T0460,English,68,4145,104,Not Available,Bachelor,45550,Yes,Private,Yes,Yes,No,Semester 1,5,58,54,82,68,67
S01289,Student_1289,13,Male,8,86.05,92,4.6,T0419,Computer Science,93,3917,37,Available,Bachelor,45861,Yes,Private,No,Yes,No,Semester 2,4,86,73,92,71,68
S01290,Student_1290,10,Female,9,90.69,56,2.8,T0086,Geography,33,511,153,Available,PhD,61011,Yes,Walk,No,No,Yes,Semester 2,3,97,81,57,64,89
S01291,Student_1291,10,Female,6,90.38,98,4.9,T0167,History,30,7109,68,Available,High School,48929,Yes,Bus,Yes,No,No,Semester 1,3,85,70,89,93,91
S01292,Student_1292,14,Male,6,77.57,94,4.7,T0129,Math,69,3645,138,Not Available,Master,21019,Yes,Bus,No,No,No,Semester 1,5,52,93,62,68,92
S01293,Student_1293,13,Female,5,87.6,53,2.65,T0165,Geography,99,1374,351,Available,High School,44284,Yes,Walk,Yes,Yes,No,Semester 1,3,67,83,57,74,86
S01294,Student_1294,10,Male,6,93.88,63,3.15,T0277,History,29,7803,10,Not Available,High School,97350,No,Private,No,Yes,Yes,Semester 1,3,89,78,97,86,96
S01295,Student_1295,13,Male,10,84.25,91,4.55,T0257,Math,15,1383,296,Not Available,PhD,95640,No,Walk,Yes,No,Yes,Semester 2,1,74,54,99,67,52
S01296,Student_1296,11,Female,6,93.8,91,4.55,T0132,English,76,5150,31,Available,Master,94015,Yes,Private,No,Yes,No,Semester 2,2,51,99,90,61,56
S01297,Student_1297,12,Female,9,80.8,59,2.95,T0480,English,19,8210,235,Not Available,Bachelor,90909,No,Bus,No,Yes,No,Semester 2,4,93,77,93,81,56
S01298,Student_1298,10,Male,8,98.16,93,4.65,T0058,Math,21,7297,213,Not Available,Master,52371,No,Walk,No,No,Yes,Semester 2,3,50,55,76,75,87
S01299,Student_1299,14,Male,8,86.02,83,4.15,T0257,Geography,31,5939,196,Not Available,PhD,33234,No,Walk,No,No,No,Semester 2,4,73,60,52,75,55
S01300,Student_1300,11,Female,11,87.88,75,3.75,T0141,Math,71,7508,384,Not Available,High School,83172,Yes,Walk,No,Yes,Yes,Semester 2,5,73,88,82,96,59
S01301,Student_1301,16,Male,11,70.94,72,3.6,T0174,Computer Science,70,9044,480,Not Available,High School,26357,Yes,Private,No,No,Yes,Semester 1,3,99,97,80,91,93
S01302,Student_1302,13,Female,11,75.11,58,2.9,T0175,Math,89,8662,293,Available,Master,41595,No,Private,No,Yes,Yes,Semester 2,1,91,57,77,77,85
S01303,Student_1303,16,Male,9,88.99,86,4.3,T0209,English,26,3987,381,Available,Master,65599,No,Bus,No,Yes,Yes,Semester 2,4,89,84,70,74,86
S01304,Student_1304,15,Male,10,82.6,57,2.85,T0204,English,19,8037,341,Not Available,PhD,27772,No,Private,Yes,No,Yes,Semester 1,5,53,60,78,79,97
